1.016700, 0.000000, 0.000000, 6.179125 
1.016547, 0.012358, -0.076384, 6.179125 
1.016242, 0.024715, -0.152775, 6.178196 
1.015783, 0.037067, -0.229160, 6.176339 
1.015172, 0.049414, -0.305530, 6.173552 
1.014408, 0.061754, -0.381873, 6.169836 
1.013492, 0.074084, -0.458178, 6.165191 
1.012423, 0.086404, -0.534434, 6.159616 
1.011202, 0.098710, -0.610631, 6.153113 
1.009828, 0.111001, -0.686758, 6.145682 
1.008303, 0.123276, -0.762803, 6.137323 
1.006625, 0.135532, -0.838755, 6.128037 
1.004796, 0.147768, -0.914604, 6.117825 
1.002815, 0.159981, -0.990339, 6.106687 
1.000683, 0.172170, -1.065949, 6.094625 
0.998401, 0.184334, -1.141422, 6.081640 
0.995967, 0.196469, -1.216748, 6.067732 
0.993383, 0.208575, -1.291915, 6.052905 
0.990649, 0.220649, -1.366914, 6.037158 
0.987766, 0.232690, -1.441732, 6.020493 
0.984733, 0.244696, -1.516359, 6.002913 
0.981552, 0.256665, -1.590785, 5.984419 
0.978222, 0.268595, -1.664997, 5.965013 
0.974744, 0.280484, -1.738986, 5.944697 
0.971118, 0.292331, -1.812740, 5.923474 
0.967346, 0.304134, -1.886248, 5.901346 
0.963427, 0.315891, -1.959500, 5.878316 
0.959362, 0.327599, -2.032485, 5.854385 
0.955151, 0.339258, -2.105192, 5.829558 
0.950796, 0.350866, -2.177610, 5.803836 
0.946297, 0.362421, -2.249728, 5.777223 
0.941654, 0.373920, -2.321536, 5.749721 
0.936868, 0.385363, -2.393023, 5.721334 
0.931939, 0.396747, -2.464178, 5.692066 
0.926869, 0.408071, -2.534990, 5.661920 
0.921658, 0.419332, -2.605449, 5.630899 
0.916307, 0.430530, -2.675544, 5.599008 
0.910817, 0.441663, -2.745264, 5.566250 
0.905188, 0.452728, -2.814600, 5.532629 
0.899420, 0.463724, -2.883540, 5.498148 
0.893516, 0.474650, -2.952073, 5.462814 
0.887476, 0.485503, -3.020190, 5.426629 
0.881300, 0.496283, -3.087881, 5.389598 
0.874990, 0.506986, -3.155133, 5.351727 
0.868546, 0.517612, -3.221938, 5.313019 
0.861969, 0.528159, -3.288285, 5.273479 
0.855261, 0.538625, -3.354163, 5.233114 
0.848422, 0.549009, -3.419562, 5.191926 
0.841453, 0.559309, -3.484473, 5.149923 
0.834355, 0.569523, -3.548884, 5.107109 
0.827130, 0.579650, -3.612787, 5.063490 
0.819777, 0.589688, -3.676170, 5.019071 
0.812299, 0.599636, -3.739024, 4.973858 
0.804697, 0.609492, -3.801339, 4.927857 
0.796970, 0.619254, -3.863106, 4.881074 
0.789122, 0.628921, -3.924313, 4.833516 
0.781152, 0.638491, -3.984951, 4.785187 
0.773062, 0.647963, -4.045012, 4.736096 
0.764853, 0.657336, -4.104484, 4.686247 
0.756526, 0.666607, -4.163359, 4.635649 
0.748083, 0.675776, -4.221626, 4.584307 
0.739524, 0.684840, -4.279277, 4.532228 
0.730852, 0.693799, -4.336302, 4.479420 
0.722066, 0.702651, -4.392692, 4.425889 
0.713169, 0.711394, -4.448436, 4.371643 
0.704162, 0.720028, -4.503527, 4.316689 
0.695046, 0.728550, -4.557955, 4.261034 
0.685823, 0.736959, -4.611712, 4.204687 
0.676494, 0.745254, -4.664787, 4.147655 
0.667059, 0.753434, -4.717172, 4.089945 
0.657521, 0.761497, -4.768858, 4.031566 
0.647882, 0.769442, -4.819838, 3.972525 
0.638142, 0.777268, -4.870100, 3.912831 
0.628302, 0.784973, -4.919639, 3.852493 
0.618365, 0.792556, -4.968444, 3.791518 
0.608332, 0.800016, -5.016508, 3.729915 
0.598205, 0.807351, -5.063821, 3.667692 
0.587984, 0.814561, -5.110377, 3.604860 
0.577672, 0.821644, -5.156167, 3.541425 
0.567269, 0.828599, -5.201182, 3.477398 
0.556778, 0.835424, -5.245416, 3.412787 
0.546201, 0.842119, -5.288859, 3.347602 
0.535538, 0.848683, -5.331504, 3.281852 
0.524791, 0.855114, -5.373344, 3.215547 
0.513962, 0.861412, -5.414372, 3.148695 
0.503053, 0.867574, -5.454579, 3.081307 
0.492065, 0.873601, -5.493958, 3.013393 
0.481000, 0.879491, -5.532503, 2.944961 
0.469860, 0.885243, -5.570206, 2.876023 
0.458646, 0.890856, -5.607059, 2.806589 
0.447360, 0.896330, -5.643057, 2.736667 
0.436003, 0.901662, -5.678193, 2.666270 
0.424578, 0.906853, -5.712460, 2.595407 
0.413087, 0.911901, -5.745850, 2.524088 
0.401530, 0.916806, -5.778358, 2.452324 
0.389910, 0.921566, -5.809978, 2.380127 
0.378229, 0.926181, -5.840704, 2.307506 
0.366487, 0.930650, -5.870529, 2.234473 
0.354689, 0.934972, -5.899447, 2.161038 
0.342834, 0.939146, -5.927453, 2.087213 
0.330925, 0.943172, -5.954541, 2.013009 
0.318963, 0.947049, -5.980706, 1.938437 
0.306951, 0.950776, -6.005941, 1.863508 
0.294891, 0.954353, -6.030243, 1.788234 
0.282784, 0.957778, -6.053606, 1.712626 
0.270632, 0.961051, -6.076024, 1.636696 
0.258437, 0.964172, -6.097493, 1.560456 
0.246201, 0.967140, -6.118008, 1.483917 
0.233925, 0.969954, -6.137565, 1.407091 
0.221613, 0.972614, -6.156159, 1.329991 
0.209265, 0.975119, -6.173787, 1.252627 
0.196885, 0.977469, -6.190444, 1.175013 
0.184472, 0.979664, -6.206125, 1.097160 
0.172031, 0.981702, -6.220827, 1.019080 
0.159562, 0.983584, -6.234547, 0.940786 
0.147067, 0.985308, -6.247281, 0.862291 
0.134549, 0.986875, -6.259026, 0.783606 
0.122009, 0.988285, -6.269777, 0.704744 
0.109450, 0.989536, -6.279533, 0.625718 
0.096874, 0.990629, -6.288291, 0.546540 
0.084282, 0.991564, -6.296047, 0.467222 
0.071676, 0.992339, -6.302800, 0.387779 
0.059059, 0.992956, -6.308546, 0.308222 
0.046432, 0.993413, -6.313284, 0.228564 
0.033798, 0.993711, -6.317011, 0.148818 
0.021159, 0.993849, -6.319726, 0.068997 
0.008516, 0.993827, -6.321427, -0.010886 
-0.004128, 0.993645, -6.322112, -0.090818 
-0.016772, 0.993304, -6.321780, -0.170786 
-0.029413, 0.992802, -6.320429, -0.250777 
-0.042049, 0.992140, -6.318059, -0.330777 
-0.054678, 0.991319, -6.314669, -0.410775 
-0.067299, 0.990337, -6.310257, -0.490755 
-0.079908, 0.989196, -6.304824, -0.570706 
-0.092505, 0.987895, -6.298369, -0.650613 
-0.105087, 0.986434, -6.290892, -0.730465 
-0.117651, 0.984813, -6.282393, -0.810246 
-0.130197, 0.983033, -6.272872, -0.889945 
-0.142722, 0.981094, -6.262329, -0.969547 
-0.155223, 0.978996, -6.250765, -1.049039 
-0.167700, 0.976739, -6.238181, -1.128409 
-0.180149, 0.974324, -6.224577, -1.207642 
-0.192569, 0.971751, -6.209955, -1.286725 
-0.204958, 0.969019, -6.194316, -1.365645 
-0.217313, 0.966131, -6.177661, -1.444388 
-0.229633, 0.963085, -6.159992, -1.522942 
-0.241915, 0.959882, -6.141310, -1.601292 
-0.254159, 0.956523, -6.121619, -1.679426 
-0.266361, 0.953009, -6.100919, -1.757329 
-0.278519, 0.949339, -6.079213, -1.834989 
-0.290632, 0.945514, -6.056504, -1.912392 
-0.302698, 0.941535, -6.032795, -1.989525 
-0.314714, 0.937402, -6.008088, -2.066375 
-0.326678, 0.933116, -5.982387, -2.142928 
-0.338590, 0.928678, -5.955695, -2.219171 
-0.350446, 0.924088, -5.928015, -2.295091 
-0.362245, 0.919346, -5.899351, -2.370675 
-0.373984, 0.914455, -5.869707, -2.445909 
-0.385662, 0.909413, -5.839087, -2.520780 
-0.397277, 0.904223, -5.807495, -2.595276 
-0.408827, 0.898884, -5.774935, -2.669383 
-0.420310, 0.893398, -5.741413, -2.743088 
-0.431724, 0.887765, -5.706933, -2.816379 
-0.443067, 0.881986, -5.671499, -2.889242 
-0.454337, 0.876063, -5.635117, -2.961664 
-0.465533, 0.869996, -5.597793, -3.033634 
-0.476652, 0.863785, -5.559531, -3.105137 
-0.487692, 0.857433, -5.520339, -3.176162 
-0.498653, 0.850940, -5.480220, -3.246696 
-0.509531, 0.844306, -5.439182, -3.316726 
-0.520326, 0.837534, -5.397231, -3.386240 
-0.531034, 0.830623, -5.354373, -3.455225 
-0.541656, 0.823576, -5.310616, -3.523670 
-0.552187, 0.816393, -5.265964, -3.591562 
-0.562628, 0.809075, -5.220426, -3.658888 
-0.572976, 0.801624, -5.174009, -3.725638 
-0.583230, 0.794040, -5.126719, -3.791798 
-0.593387, 0.786326, -5.078566, -3.857357 
-0.603446, 0.778481, -5.029555, -3.922303 
-0.613405, 0.770508, -4.979695, -3.986625 
-0.623263, 0.762407, -4.928995, -4.050312 
-0.633018, 0.754180, -4.877461, -4.113350 
-0.642668, 0.745829, -4.825103, -4.175730 
-0.652212, 0.737354, -4.771929, -4.237439 
-0.661648, 0.728757, -4.717947, -4.298468 
-0.670975, 0.720039, -4.663167, -4.358804 
-0.680190, 0.711203, -4.607598, -4.418437 
-0.689292, 0.702248, -4.551248, -4.477355 
-0.698281, 0.693177, -4.494127, -4.535550 
-0.707153, 0.683991, -4.436245, -4.593009 
-0.715908, 0.674691, -4.377611, -4.649723 
-0.724545, 0.665280, -4.318234, -4.705681 
-0.733061, 0.655758, -4.258126, -4.760873 
-0.741456, 0.646128, -4.197295, -4.815289 
-0.749727, 0.636390, -4.135753, -4.868919 
-0.757874, 0.626546, -4.073509, -4.921753 
-0.765895, 0.616599, -4.010574, -4.973783 
-0.773789, 0.606549, -3.946959, -5.024997 
-0.781555, 0.596398, -3.882674, -5.075388 
-0.789190, 0.586148, -3.817730, -5.124946 
-0.796694, 0.575801, -3.752140, -5.173661 
-0.804066, 0.565358, -3.685913, -5.221526 
-0.811304, 0.554821, -3.619061, -5.268531 
-0.818407, 0.544191, -3.551596, -5.314668 
-0.825375, 0.533471, -3.483529, -5.359929 
-0.832204, 0.522663, -3.414871, -5.404305 
-0.838896, 0.511767, -3.345636, -5.447788 
-0.845447, 0.500787, -3.275834, -5.490370 
-0.851858, 0.489722, -3.205478, -5.532044 
-0.858127, 0.478577, -3.134580, -5.572803 
-0.864254, 0.467352, -3.063152, -5.612638 
-0.870236, 0.456048, -2.991206, -5.651544 
-0.876074, 0.444669, -2.918756, -5.689511 
-0.881765, 0.433216, -2.845814, -5.726535 
-0.887310, 0.421691, -2.772392, -5.762608 
-0.892707, 0.410096, -2.698503, -5.797723 
-0.897955, 0.398432, -2.624161, -5.831875 
-0.903054, 0.386702, -2.549377, -5.865057 
-0.908002, 0.374907, -2.474166, -5.897264 
-0.912799, 0.363050, -2.398540, -5.928489 
-0.917445, 0.351133, -2.322513, -5.958727 
-0.921937, 0.339157, -2.246098, -5.987974 
-0.926275, 0.327125, -2.169308, -6.016222 
-0.930460, 0.315038, -2.092157, -6.043469 
-0.934489, 0.302898, -2.014659, -6.069709 
-0.938363, 0.290708, -1.936826, -6.094937 
-0.942080, 0.278470, -1.858673, -6.119149 
-0.945640, 0.266185, -1.780214, -6.142341 
-0.949043, 0.253856, -1.701461, -6.164509 
-0.952288, 0.241485, -1.622430, -6.185648 
-0.955375, 0.229073, -1.543133, -6.205757 
-0.958302, 0.216624, -1.463586, -6.224830 
-0.961069, 0.204138, -1.383801, -6.242866 
-0.963677, 0.191618, -1.303793, -6.259860 
-0.966124, 0.179067, -1.223576, -6.275810 
-0.968410, 0.166485, -1.143164, -6.290714 
-0.970536, 0.153876, -1.062571, -6.304569 
-0.972499, 0.141241, -0.981812, -6.317373 
-0.974301, 0.128583, -0.900900, -6.329124 
-0.975941, 0.115904, -0.819849, -6.339821 
-0.977418, 0.103205, -0.738675, -6.349461 
-0.978733, 0.090489, -0.657391, -6.358044 
-0.979885, 0.077757, -0.576011, -6.365568 
-0.980874, 0.065013, -0.494550, -6.372032 
-0.981700, 0.052258, -0.413022, -6.377436 
-0.982363, 0.039495, -0.331441, -6.381778 
-0.982862, 0.026725, -0.249821, -6.385060 
-0.983199, 0.013950, -0.168177, -6.387280 
-0.983372, 0.001173, -0.086524, -6.388439 
-0.983382, -0.011604, -0.004874, -6.388536 
-0.983228, -0.024379, 0.076757, -6.387573 
-0.982911, -0.037150, 0.158355, -6.385550 
-0.982432, -0.049915, 0.239906, -6.382467 
-0.981789, -0.062672, 0.321396, -6.378327 
-0.980983, -0.075418, 0.402812, -6.373130 
-0.980015, -0.088152, 0.484137, -6.366878 
-0.978884, -0.100871, 0.565359, -6.359571 
-0.977591, -0.113573, 0.646464, -6.351214 
-0.976136, -0.126257, 0.727437, -6.341807 
-0.974520, -0.138919, 0.808265, -6.331352 
-0.972742, -0.151559, 0.888933, -6.319853 
-0.970803, -0.164174, 0.969428, -6.307311 
-0.968704, -0.176761, 1.049736, -6.293730 
-0.966444, -0.189319, 1.129843, -6.279113 
-0.964024, -0.201846, 1.209736, -6.263463 
-0.961446, -0.214340, 1.289400, -6.246783 
-0.958708, -0.226798, 1.368822, -6.229077 
-0.955812, -0.239219, 1.447989, -6.210349 
-0.952758, -0.251600, 1.526887, -6.190602 
-0.949547, -0.263940, 1.605503, -6.169842 
-0.946180, -0.276236, 1.683823, -6.148072 
-0.942656, -0.288486, 1.761835, -6.125297 
-0.938977, -0.300689, 1.839524, -6.101521 
-0.935143, -0.312843, 1.916878, -6.076750 
-0.931155, -0.324945, 1.993884, -6.050988 
-0.927014, -0.336993, 2.070529, -6.024241 
-0.922721, -0.348986, 2.146800, -5.996515 
-0.918275, -0.360922, 2.222685, -5.967814 
-0.913679, -0.372798, 2.298170, -5.938145 
-0.908932, -0.384613, 2.373244, -5.907514 
-0.904037, -0.396365, 2.447893, -5.875926 
-0.898992, -0.408052, 2.522106, -5.843388 
-0.893801, -0.419672, 2.595870, -5.809907 
-0.888462, -0.431223, 2.669172, -5.775489 
-0.882978, -0.442703, 2.742002, -5.740140 
-0.877350, -0.454111, 2.814347, -5.703868 
-0.871577, -0.465444, 2.886195, -5.666680 
-0.865662, -0.476701, 2.957535, -5.628583 
-0.859605, -0.487881, 3.028354, -5.589585 
-0.853408, -0.498980, 3.098642, -5.549692 
-0.847071, -0.509998, 3.168387, -5.508913 
-0.840596, -0.520932, 3.237578, -5.467255 
-0.833984, -0.531782, 3.306204, -5.424726 
-0.827235, -0.542544, 3.374254, -5.381335 
-0.820352, -0.553219, 3.441716, -5.337090 
-0.813335, -0.563803, 3.508581, -5.291998 
-0.806185, -0.574295, 3.574837, -5.246069 
-0.798904, -0.584693, 3.640475, -5.199312 
-0.791493, -0.594997, 3.705483, -5.151734 
-0.783953, -0.605204, 3.769852, -5.103345 
-0.776286, -0.615312, 3.833571, -5.054154 
-0.768493, -0.625320, 3.896632, -5.004170 
-0.760575, -0.635227, 3.959023, -4.953403 
-0.752534, -0.645031, 4.020735, -4.901861 
-0.744370, -0.654730, 4.081759, -4.849554 
-0.736086, -0.664323, 4.142086, -4.796492 
-0.727682, -0.673808, 4.201706, -4.742685 
-0.719161, -0.683185, 4.260610, -4.688142 
-0.710524, -0.692450, 4.318789, -4.632873 
-0.701771, -0.701604, 4.376234, -4.576889 
-0.692905, -0.710644, 4.432938, -4.520199 
-0.683928, -0.719570, 4.488890, -4.462814 
-0.674839, -0.728380, 4.544084, -4.404744 
-0.665642, -0.737072, 4.598511, -4.345999 
-0.656338, -0.745645, 4.652162, -4.286591 
-0.646928, -0.754098, 4.705030, -4.226529 
-0.637414, -0.762430, 4.757108, -4.165824 
-0.627797, -0.770639, 4.808388, -4.104487 
-0.618079, -0.778724, 4.858861, -4.042529 
-0.608262, -0.786683, 4.908522, -3.979961 
-0.598347, -0.794517, 4.957363, -3.916794 
